Date,vix,s&p500
12-Sep-11,38.59,1162.27002
13-Sep-11,36.91,1172.869995
14-Sep-11,34.6,1188.680054
15-Sep-11,31.97,1209.109985
16-Sep-11,30.98,1216.01001
19-Sep-11,32.73,1204.089966
20-Sep-11,32.86,1202.089966
21-Sep-11,37.32,1166.76001
22-Sep-11,41.35,1129.560059
23-Sep-11,41.25,1136.430054
26-Sep-11,39.02,1162.949951
27-Sep-11,37.71,1175.380005
28-Sep-11,41.08,1151.060059
29-Sep-11,38.84,1160.400024
30-Sep-11,42.96,1131.420044
3-Oct-11,45.45,1099.22998
4-Oct-11,40.82,1123.949951
5-Oct-11,37.81,1144.030029
6-Oct-11,36.27,1164.969971
7-Oct-11,36.2,1155.459961
10-Oct-11,33.02,1194.890015
11-Oct-11,32.86,1195.540039
12-Oct-11,31.26,1207.25
13-Oct-11,30.7,1203.660034
14-Oct-11,28.24,1224.579956
17-Oct-11,33.39,1200.859985
18-Oct-11,31.56,1225.380005
19-Oct-11,34.44,1209.880005
20-Oct-11,34.78,1215.390015
21-Oct-11,31.32,1238.25
24-Oct-11,29.26,1254.189941
25-Oct-11,32.22,1229.050049
26-Oct-11,29.86,1242
27-Oct-11,25.46,1284.589966
28-Oct-11,24.53,1285.089966
31-Oct-11,29.96,1253.300049
1-Nov-11,34.77,1218.280029
2-Nov-11,32.74,1237.900024
3-Nov-11,30.5,1261.150024
4-Nov-11,30.16,1253.22998
7-Nov-11,29.85,1261.119995
8-Nov-11,27.48,1275.920044
9-Nov-11,36.16,1229.099976
10-Nov-11,32.81,1239.699951
11-Nov-11,30.04,1263.849976
14-Nov-11,31.13,1251.780029
15-Nov-11,31.22,1257.810059
16-Nov-11,33.51,1236.910034
17-Nov-11,34.51,1216.130005
18-Nov-11,32,1215.650024
21-Nov-11,32.91,1192.97998
22-Nov-11,31.97,1188.040039
23-Nov-11,33.98,1161.790039
25-Nov-11,34.47,1158.670044
28-Nov-11,32.13,1192.550049
29-Nov-11,30.64,1195.189941
30-Nov-11,27.8,1246.959961
1-Dec-11,27.41,1244.579956
2-Dec-11,27.52,1244.280029
5-Dec-11,27.84,1257.079956
6-Dec-11,28.13,1258.469971
7-Dec-11,28.67,1261.01001
8-Dec-11,30.59,1234.349976
9-Dec-11,26.38,1255.189941
12-Dec-11,25.67,1236.469971
13-Dec-11,25.41,1225.72998
14-Dec-11,26.04,1211.819946
15-Dec-11,25.11,1215.75
16-Dec-11,24.29,1219.660034
19-Dec-11,24.92,1205.349976
20-Dec-11,23.22,1241.300049
21-Dec-11,21.43,1243.719971
22-Dec-11,21.16,1254
23-Dec-11,20.73,1265.329956
27-Dec-11,21.91,1265.430054
28-Dec-11,23.52,1249.640015
29-Dec-11,22.65,1263.02002
30-Dec-11,23.4,1257.599976
3-Jan-12,22.97,1277.060059
4-Jan-12,22.22,1277.300049
5-Jan-12,21.48,1281.060059
6-Jan-12,20.63,1277.810059
9-Jan-12,21.07,1280.699951
10-Jan-12,20.69,1292.079956
11-Jan-12,21.05,1292.47998
12-Jan-12,20.47,1295.5
13-Jan-12,20.91,1289.089966
17-Jan-12,22.2,1293.670044
18-Jan-12,20.89,1308.040039
19-Jan-12,19.87,1314.5
20-Jan-12,18.28,1315.380005
23-Jan-12,18.67,1316
24-Jan-12,18.91,1314.650024
25-Jan-12,18.31,1326.060059
26-Jan-12,18.57,1318.430054
27-Jan-12,18.53,1316.329956
30-Jan-12,19.4,1313.01001
31-Jan-12,19.44,1312.410034
1-Feb-12,18.55,1324.089966
2-Feb-12,17.98,1325.540039
3-Feb-12,17.1,1344.900024
6-Feb-12,17.76,1344.329956
7-Feb-12,17.65,1347.050049
8-Feb-12,18.16,1349.959961
9-Feb-12,18.63,1351.949951
10-Feb-12,20.79,1342.640015
13-Feb-12,19.04,1351.77002
14-Feb-12,19.54,1350.5
15-Feb-12,21.14,1343.22998
16-Feb-12,19.22,1358.040039
17-Feb-12,17.78,1361.22998
21-Feb-12,18.19,1362.209961
22-Feb-12,18.19,1357.660034
23-Feb-12,16.8,1363.459961
24-Feb-12,17.31,1365.73999
27-Feb-12,18.19,1367.589966
28-Feb-12,17.96,1372.180054
29-Feb-12,18.43,1365.680054
1-Mar-12,17.26,1374.089966
2-Mar-12,17.29,1369.630005
5-Mar-12,18.05,1364.329956
6-Mar-12,20.87,1343.359985
7-Mar-12,19.07,1352.630005
8-Mar-12,17.95,1365.910034
9-Mar-12,17.11,1370.869995
12-Mar-12,15.64,1371.089966
13-Mar-12,14.8,1395.949951
14-Mar-12,15.31,1394.280029
15-Mar-12,15.42,1402.599976
16-Mar-12,14.47,1404.170044
19-Mar-12,15.04,1409.75
20-Mar-12,15.58,1405.52002
21-Mar-12,15.13,1402.890015
22-Mar-12,15.57,1392.780029
23-Mar-12,14.82,1397.109985
26-Mar-12,14.26,1416.51001
27-Mar-12,15.59,1412.52002
28-Mar-12,15.47,1405.540039
29-Mar-12,15.48,1403.280029
30-Mar-12,15.5,1408.469971
2-Apr-12,15.64,1419.040039
3-Apr-12,15.66,1413.380005
4-Apr-12,16.44,1398.959961
5-Apr-12,16.7,1398.079956
9-Apr-12,18.81,1382.199951
10-Apr-12,20.39,1358.589966
11-Apr-12,20.02,1368.709961
12-Apr-12,17.2,1387.569946
13-Apr-12,19.55,1370.26001
16-Apr-12,19.55,1369.569946
17-Apr-12,18.46,1390.780029
18-Apr-12,18.64,1385.140015
19-Apr-12,18.36,1376.920044
20-Apr-12,17.44,1378.530029
23-Apr-12,18.97,1366.939941
24-Apr-12,18.1,1371.969971
25-Apr-12,16.82,1390.689941
26-Apr-12,16.24,1399.97998
27-Apr-12,16.32,1403.359985
30-Apr-12,17.15,1397.910034
1-May-12,16.6,1405.819946
2-May-12,16.88,1402.310059
3-May-12,17.56,1391.569946
4-May-12,19.16,1369.099976
7-May-12,18.94,1369.579956
8-May-12,19.05,1363.719971
9-May-12,20.08,1354.579956
10-May-12,18.83,1357.98999
11-May-12,19.89,1353.390015
14-May-12,21.87,1338.349976
15-May-12,21.97,1330.660034
16-May-12,22.27,1324.800049
17-May-12,24.49,1304.859985
18-May-12,25.1,1295.219971
21-May-12,22.01,1315.98999
22-May-12,22.48,1316.630005
23-May-12,22.33,1318.859985
24-May-12,21.54,1320.680054
25-May-12,21.76,1317.819946
29-May-12,21.03,1332.420044
30-May-12,24.14,1313.319946
31-May-12,24.06,1310.329956
1-Jun-12,26.66,1278.040039
4-Jun-12,26.12,1278.180054
5-Jun-12,24.68,1285.5
6-Jun-12,22.16,1315.130005
7-Jun-12,21.72,1314.98999
8-Jun-12,21.23,1325.660034
11-Jun-12,23.56,1308.930054
12-Jun-12,22.09,1324.180054
13-Jun-12,24.27,1314.880005
14-Jun-12,21.68,1329.099976
15-Jun-12,21.11,1342.839966
18-Jun-12,18.32,1344.780029
19-Jun-12,18.38,1357.97998
20-Jun-12,17.24,1355.689941
21-Jun-12,20.08,1325.51001
22-Jun-12,18.11,1335.02002
25-Jun-12,20.38,1313.719971
26-Jun-12,19.72,1319.98999
27-Jun-12,19.45,1331.849976
28-Jun-12,19.71,1329.040039
29-Jun-12,17.08,1362.160034
2-Jul-12,16.8,1365.51001
3-Jul-12,16.66,1374.02002
5-Jul-12,17.5,1367.579956
6-Jul-12,17.1,1354.680054
9-Jul-12,17.98,1352.459961
10-Jul-12,18.72,1341.469971
11-Jul-12,17.95,1341.449951
12-Jul-12,18.33,1334.76001
13-Jul-12,16.74,1356.780029
16-Jul-12,17.11,1353.640015
17-Jul-12,16.48,1363.670044
18-Jul-12,16.16,1372.780029
19-Jul-12,15.45,1376.51001
20-Jul-12,16.27,1362.660034
23-Jul-12,18.62,1350.52002
24-Jul-12,20.47,1338.310059
25-Jul-12,19.34,1337.890015
26-Jul-12,17.53,1360.02002
27-Jul-12,16.7,1385.969971
30-Jul-12,18.03,1385.300049
31-Jul-12,18.93,1379.319946
1-Aug-12,18.96,1375.319946
2-Aug-12,17.57,1365
3-Aug-12,15.64,1390.98999
6-Aug-12,15.95,1394.22998
7-Aug-12,15.99,1401.349976
8-Aug-12,15.32,1402.219971
9-Aug-12,15.28,1402.800049
10-Aug-12,14.74,1405.869995
13-Aug-12,13.7,1404.109985
14-Aug-12,14.85,1403.930054
15-Aug-12,14.63,1405.530029
16-Aug-12,14.29,1415.51001
17-Aug-12,13.45,1418.160034
20-Aug-12,14.02,1418.130005
21-Aug-12,15.02,1413.170044
22-Aug-12,15.11,1413.48999
23-Aug-12,15.96,1402.079956
24-Aug-12,15.18,1411.130005
27-Aug-12,16.35,1410.439941
28-Aug-12,16.49,1409.300049
29-Aug-12,17.06,1410.48999
30-Aug-12,17.83,1399.47998
31-Aug-12,17.47,1406.579956
4-Sep-12,17.98,1404.939941
5-Sep-12,17.74,1403.439941
6-Sep-12,15.6,1432.119995
7-Sep-12,14.38,1437.920044
10-Sep-12,16.28,1429.079956
11-Sep-12,16.41,1433.560059
12-Sep-12,15.8,1436.560059
13-Sep-12,14.05,1459.98999
14-Sep-12,14.51,1465.77002
17-Sep-12,14.59,1461.189941
18-Sep-12,14.18,1459.319946
19-Sep-12,13.88,1461.050049
20-Sep-12,14.07,1460.26001
21-Sep-12,13.98,1460.150024
24-Sep-12,14.15,1456.890015
25-Sep-12,15.43,1441.589966
26-Sep-12,16.81,1433.319946
27-Sep-12,14.84,1447.150024
28-Sep-12,15.73,1440.670044
1-Oct-12,16.32,1444.48999
2-Oct-12,15.71,1445.75
3-Oct-12,15.43,1450.98999
4-Oct-12,14.55,1461.400024
5-Oct-12,14.33,1460.930054
8-Oct-12,15.11,1455.880005
9-Oct-12,16.37,1441.47998
10-Oct-12,16.29,1432.560059
11-Oct-12,15.59,1432.839966
12-Oct-12,16.14,1428.589966
15-Oct-12,15.27,1440.130005
16-Oct-12,15.22,1454.920044
17-Oct-12,15.07,1460.910034
18-Oct-12,15.03,1457.339966
19-Oct-12,17.06,1433.189941
22-Oct-12,16.62,1433.819946
23-Oct-12,18.83,1413.109985
24-Oct-12,18.33,1408.75
25-Oct-12,18.12,1412.969971
26-Oct-12,17.81,1411.939941
31-Oct-12,18.6,1412.160034
1-Nov-12,16.69,1427.589966
2-Nov-12,17.59,1414.199951
5-Nov-12,18.42,1417.26001
6-Nov-12,17.58,1428.390015
7-Nov-12,19.08,1394.530029
8-Nov-12,18.49,1377.51001
9-Nov-12,18.61,1379.849976
12-Nov-12,16.68,1380.030029
13-Nov-12,16.65,1374.530029
14-Nov-12,17.92,1355.48999
15-Nov-12,17.99,1353.329956
16-Nov-12,16.41,1359.880005
19-Nov-12,15.24,1386.890015
20-Nov-12,15.08,1387.810059
21-Nov-12,15.31,1391.030029
23-Nov-12,15.14,1409.150024
26-Nov-12,15.5,1406.290039
27-Nov-12,15.92,1398.939941
28-Nov-12,15.51,1409.930054
29-Nov-12,15.06,1415.949951
30-Nov-12,15.87,1416.180054
3-Dec-12,16.64,1409.459961
4-Dec-12,17.12,1407.050049
5-Dec-12,16.46,1409.280029
6-Dec-12,16.58,1413.939941
7-Dec-12,15.9,1418.069946
10-Dec-12,16.05,1418.550049
11-Dec-12,15.57,1427.839966
12-Dec-12,15.95,1428.47998
13-Dec-12,16.56,1419.449951
14-Dec-12,17,1413.579956
17-Dec-12,16.34,1430.359985
18-Dec-12,15.57,1446.790039
19-Dec-12,17.36,1435.810059
20-Dec-12,17.67,1443.689941
21-Dec-12,17.84,1430.150024
24-Dec-12,17.84,1426.660034
26-Dec-12,19.48,1419.829956
27-Dec-12,19.47,1418.099976
28-Dec-12,22.72,1402.430054
31-Dec-12,18.02,1426.189941
2-Jan-13,14.68,1462.420044
3-Jan-13,14.56,1459.369995
4-Jan-13,13.83,1466.469971
7-Jan-13,13.79,1461.890015
8-Jan-13,13.62,1457.150024
9-Jan-13,13.81,1461.02002
10-Jan-13,13.49,1472.119995
11-Jan-13,13.36,1472.050049
14-Jan-13,13.52,1470.680054
15-Jan-13,13.55,1472.339966
16-Jan-13,13.42,1472.630005
17-Jan-13,13.57,1480.939941
18-Jan-13,12.46,1485.97998
22-Jan-13,12.43,1492.560059
23-Jan-13,12.46,1494.810059
24-Jan-13,12.69,1494.819946
25-Jan-13,12.89,1502.959961
28-Jan-13,13.57,1500.180054
29-Jan-13,13.31,1507.839966
30-Jan-13,14.32,1501.959961
31-Jan-13,14.28,1498.109985
1-Feb-13,12.9,1513.170044
4-Feb-13,14.67,1495.709961
5-Feb-13,13.72,1511.290039
6-Feb-13,13.41,1512.119995
7-Feb-13,13.5,1509.390015
8-Feb-13,13.02,1517.930054
11-Feb-13,12.94,1517.01001
12-Feb-13,12.64,1519.430054
13-Feb-13,12.98,1520.329956
14-Feb-13,12.66,1521.380005
15-Feb-13,12.46,1519.790039
19-Feb-13,12.31,1530.939941
20-Feb-13,14.68,1511.949951
21-Feb-13,15.22,1502.420044
22-Feb-13,14.17,1515.599976
25-Feb-13,18.99,1487.849976
26-Feb-13,16.87,1496.939941
27-Feb-13,14.73,1515.98999
28-Feb-13,15.51,1514.680054
1-Mar-13,15.36,1518.199951
4-Mar-13,14.01,1525.199951
5-Mar-13,13.48,1539.790039
6-Mar-13,13.53,1541.459961
7-Mar-13,13.06,1544.26001
8-Mar-13,12.59,1551.180054
11-Mar-13,11.56,1556.219971
12-Mar-13,12.27,1552.47998
13-Mar-13,11.83,1554.52002
14-Mar-13,11.3,1563.22998
15-Mar-13,11.3,1560.699951
18-Mar-13,13.36,1552.099976
19-Mar-13,14.39,1548.339966
20-Mar-13,12.67,1558.709961
21-Mar-13,13.99,1545.800049
22-Mar-13,13.57,1556.890015
25-Mar-13,13.74,1551.689941
26-Mar-13,12.77,1563.77002
27-Mar-13,13.15,1562.849976
28-Mar-13,12.7,1569.189941
1-Apr-13,13.58,1562.170044
2-Apr-13,12.78,1570.25
3-Apr-13,14.21,1553.689941
4-Apr-13,13.89,1559.97998
5-Apr-13,13.92,1553.280029
8-Apr-13,13.19,1563.069946
9-Apr-13,12.84,1568.609985
10-Apr-13,12.36,1587.72998
11-Apr-13,12.24,1593.369995
12-Apr-13,12.06,1588.849976
15-Apr-13,17.27,1552.359985
16-Apr-13,13.96,1574.569946
17-Apr-13,16.51,1552.01001
18-Apr-13,17.56,1541.609985
19-Apr-13,14.97,1555.25
22-Apr-13,14.39,1562.5
23-Apr-13,13.48,1578.780029
24-Apr-13,13.61,1578.790039
25-Apr-13,13.62,1585.160034
26-Apr-13,13.61,1582.23999
29-Apr-13,13.71,1593.609985
30-Apr-13,13.52,1597.569946
1-May-13,14.49,1582.699951
2-May-13,13.59,1597.589966
3-May-13,12.85,1614.420044
6-May-13,12.66,1617.5
7-May-13,12.83,1625.959961
8-May-13,12.66,1632.689941
9-May-13,13.13,1626.670044
10-May-13,12.59,1633.699951
13-May-13,12.55,1633.77002
14-May-13,12.77,1650.339966
15-May-13,12.81,1658.780029
16-May-13,13.07,1650.469971
17-May-13,12.45,1667.469971
20-May-13,13.02,1666.290039
21-May-13,13.37,1669.160034
22-May-13,13.82,1655.349976
23-May-13,14.07,1650.51001
24-May-13,13.99,1649.599976
28-May-13,14.48,1660.060059
29-May-13,14.83,1648.359985
30-May-13,14.53,1654.410034
31-May-13,16.3,1630.73999
3-Jun-13,16.28,1640.420044
4-Jun-13,16.27,1631.380005
5-Jun-13,17.5,1608.900024
6-Jun-13,16.63,1622.560059
7-Jun-13,15.14,1643.380005
10-Jun-13,15.44,1642.810059
11-Jun-13,17.07,1626.130005
12-Jun-13,18.59,1612.52002
13-Jun-13,16.41,1636.359985
14-Jun-13,17.15,1626.72998
17-Jun-13,16.8,1639.040039
18-Jun-13,16.61,1651.810059
19-Jun-13,16.64,1628.930054
20-Jun-13,20.49,1588.189941
21-Jun-13,18.9,1592.430054
24-Jun-13,20.11,1573.089966
25-Jun-13,18.47,1588.030029
26-Jun-13,17.21,1603.26001
27-Jun-13,16.86,1613.199951
28-Jun-13,16.86,1606.280029
1-Jul-13,16.37,1614.959961
2-Jul-13,16.44,1614.079956
3-Jul-13,16.2,1615.410034
5-Jul-13,14.89,1631.890015
8-Jul-13,14.78,1640.459961
9-Jul-13,14.35,1652.319946
10-Jul-13,14.21,1652.619995
11-Jul-13,14.01,1675.02002
12-Jul-13,13.84,1680.189941
15-Jul-13,13.79,1682.5
16-Jul-13,14.42,1676.26001
17-Jul-13,13.78,1680.910034
18-Jul-13,13.77,1689.369995
19-Jul-13,12.54,1692.089966
22-Jul-13,12.29,1695.530029
23-Jul-13,12.66,1692.390015
24-Jul-13,13.18,1685.939941
25-Jul-13,12.97,1690.25
26-Jul-13,12.72,1691.650024
29-Jul-13,13.39,1685.329956
30-Jul-13,13.39,1685.959961
31-Jul-13,13.45,1685.72998
1-Aug-13,12.94,1706.869995
2-Aug-13,11.98,1709.670044
5-Aug-13,11.84,1707.140015
6-Aug-13,12.72,1697.369995
7-Aug-13,12.98,1690.910034
8-Aug-13,12.73,1697.47998
9-Aug-13,13.41,1691.420044
12-Aug-13,12.81,1689.469971
13-Aug-13,12.31,1694.160034
14-Aug-13,13.04,1685.390015
15-Aug-13,14.73,1661.319946
16-Aug-13,14.37,1655.829956
19-Aug-13,15.1,1646.060059
20-Aug-13,14.91,1652.349976
21-Aug-13,15.94,1642.800049
22-Aug-13,14.76,1656.959961
23-Aug-13,13.98,1663.5
26-Aug-13,14.99,1656.780029
27-Aug-13,16.77,1630.47998
28-Aug-13,16.49,1634.959961
29-Aug-13,16.81,1638.170044
30-Aug-13,17.01,1632.969971
3-Sep-13,16.61,1639.77002
4-Sep-13,15.88,1653.079956
5-Sep-13,15.77,1655.079956
6-Sep-13,15.85,1655.170044
9-Sep-13,15.63,1671.709961
10-Sep-13,14.53,1683.98999
11-Sep-13,13.82,1689.130005
12-Sep-13,14.29,1683.420044
13-Sep-13,14.16,1687.98999
16-Sep-13,14.38,1697.599976
17-Sep-13,14.53,1704.76001
18-Sep-13,13.59,1725.52002
19-Sep-13,13.16,1722.339966
20-Sep-13,13.12,1709.910034
23-Sep-13,14.31,1701.839966
24-Sep-13,14.08,1697.420044
25-Sep-13,14.01,1692.77002
26-Sep-13,14.06,1698.670044
27-Sep-13,15.46,1691.75
30-Sep-13,16.6,1681.550049
1-Oct-13,15.54,1695
2-Oct-13,16.6,1693.869995
3-Oct-13,17.67,1678.660034
4-Oct-13,16.74,1690.5
7-Oct-13,19.41,1676.119995
8-Oct-13,20.34,1655.449951
9-Oct-13,19.6,1656.400024
10-Oct-13,16.48,1692.560059
11-Oct-13,15.72,1703.199951
14-Oct-13,16.07,1710.140015
15-Oct-13,18.66,1698.060059
16-Oct-13,14.71,1721.540039
17-Oct-13,13.48,1733.150024
18-Oct-13,13.04,1744.5
21-Oct-13,13.16,1744.660034
22-Oct-13,13.33,1754.670044
23-Oct-13,13.42,1746.380005
24-Oct-13,13.2,1752.069946
25-Oct-13,13.09,1759.77002
28-Oct-13,13.31,1762.109985
29-Oct-13,13.41,1771.949951
30-Oct-13,13.65,1763.310059
31-Oct-13,13.75,1756.540039
1-Nov-13,13.28,1761.640015
4-Nov-13,12.93,1767.930054
5-Nov-13,13.27,1762.969971
6-Nov-13,12.67,1770.48999
7-Nov-13,13.91,1747.150024
8-Nov-13,12.9,1770.609985
11-Nov-13,12.53,1771.890015
12-Nov-13,12.82,1767.689941
13-Nov-13,12.52,1782
14-Nov-13,12.37,1790.619995
15-Nov-13,12.19,1798.180054
18-Nov-13,13.1,1791.530029
19-Nov-13,13.39,1787.869995
20-Nov-13,13.4,1781.369995
21-Nov-13,12.66,1795.849976
22-Nov-13,12.26,1804.76001
25-Nov-13,12.79,1802.47998
26-Nov-13,12.81,1802.75
27-Nov-13,12.98,1807.22998
29-Nov-13,13.7,1805.810059
2-Dec-13,14.23,1800.900024
3-Dec-13,14.55,1795.150024
4-Dec-13,14.7,1792.810059
5-Dec-13,15.08,1785.030029
6-Dec-13,13.79,1805.089966
9-Dec-13,13.49,1808.369995
10-Dec-13,13.91,1802.619995
11-Dec-13,15.42,1782.219971
12-Dec-13,15.54,1775.5
13-Dec-13,15.76,1775.319946
16-Dec-13,16.03,1786.540039
17-Dec-13,16.21,1781
18-Dec-13,13.8,1810.650024
19-Dec-13,14.15,1809.599976
20-Dec-13,13.79,1818.319946
23-Dec-13,13.04,1827.98999
24-Dec-13,12.48,1833.319946
26-Dec-13,12.33,1842.02002
27-Dec-13,12.46,1841.400024
30-Dec-13,13.56,1841.069946
31-Dec-13,13.72,1848.359985
2-Jan-14,14.23,1831.97998
3-Jan-14,13.76,1831.369995
6-Jan-14,13.55,1826.77002
7-Jan-14,12.92,1837.880005
8-Jan-14,12.87,1837.48999
9-Jan-14,12.89,1838.130005
10-Jan-14,12.14,1842.369995
13-Jan-14,13.28,1819.199951
14-Jan-14,12.28,1838.880005
15-Jan-14,12.28,1848.380005
16-Jan-14,12.53,1845.890015
17-Jan-14,12.44,1838.699951
21-Jan-14,12.87,1843.800049
22-Jan-14,12.84,1844.859985
23-Jan-14,13.77,1828.459961
24-Jan-14,18.14,1790.290039
27-Jan-14,17.42,1781.560059
28-Jan-14,15.8,1792.5
29-Jan-14,17.35,1774.199951
30-Jan-14,17.29,1794.189941
31-Jan-14,18.41,1782.589966
3-Feb-14,21.44,1741.890015
4-Feb-14,19.11,1755.199951
5-Feb-14,19.95,1751.640015
6-Feb-14,17.23,1773.430054
7-Feb-14,15.29,1797.02002
10-Feb-14,15.26,1799.839966
11-Feb-14,14.51,1819.75
12-Feb-14,14.3,1819.26001
13-Feb-14,14.14,1829.829956
14-Feb-14,13.57,1838.630005
18-Feb-14,13.87,1840.76001
19-Feb-14,15.5,1828.75
20-Feb-14,14.79,1839.780029
21-Feb-14,14.68,1836.25
24-Feb-14,14.23,1847.609985
25-Feb-14,13.67,1845.119995
26-Feb-14,14.35,1845.160034
27-Feb-14,14.04,1854.290039
28-Feb-14,14,1859.449951
3-Mar-14,16,1845.72998
4-Mar-14,14.1,1873.910034
5-Mar-14,13.89,1873.810059
6-Mar-14,14.21,1877.030029
7-Mar-14,14.11,1878.040039
10-Mar-14,14.2,1877.170044
11-Mar-14,14.8,1867.630005
12-Mar-14,14.47,1868.199951
13-Mar-14,16.22,1846.339966
14-Mar-14,17.82,1841.130005
17-Mar-14,15.64,1858.829956
18-Mar-14,14.52,1872.25
19-Mar-14,15.12,1860.77002
20-Mar-14,14.52,1872.01001
21-Mar-14,15,1866.52002
24-Mar-14,15.09,1857.439941
25-Mar-14,14.02,1865.619995
26-Mar-14,14.93,1852.560059
27-Mar-14,14.62,1849.040039
28-Mar-14,14.41,1857.619995
31-Mar-14,13.88,1872.339966
1-Apr-14,13.1,1885.52002
2-Apr-14,13.09,1890.900024
3-Apr-14,13.37,1888.77002
4-Apr-14,13.96,1865.089966
7-Apr-14,15.57,1845.040039
8-Apr-14,14.89,1851.959961
9-Apr-14,13.82,1872.180054
10-Apr-14,15.89,1833.079956
11-Apr-14,17.03,1815.689941
14-Apr-14,16.11,1830.609985
15-Apr-14,15.61,1842.97998
16-Apr-14,14.18,1862.310059
17-Apr-14,13.36,1864.849976
21-Apr-14,13.25,1871.890015
22-Apr-14,13.19,1879.550049
23-Apr-14,13.27,1875.390015
24-Apr-14,13.32,1878.609985
25-Apr-14,14.06,1863.400024
28-Apr-14,13.97,1869.430054
29-Apr-14,13.71,1878.329956
30-Apr-14,13.41,1883.949951
1-May-14,13.25,1883.680054
2-May-14,12.91,1881.140015
5-May-14,13.29,1884.660034
6-May-14,13.8,1867.719971
7-May-14,13.4,1878.209961
8-May-14,13.43,1875.630005
9-May-14,12.92,1878.47998
12-May-14,12.23,1896.650024
13-May-14,12.13,1897.449951
14-May-14,12.17,1888.530029
15-May-14,13.17,1870.849976
16-May-14,12.44,1877.859985
19-May-14,12.42,1885.079956
20-May-14,12.96,1872.829956
21-May-14,11.91,1888.030029
22-May-14,12.03,1892.48999
23-May-14,11.36,1900.530029
27-May-14,11.51,1911.910034
28-May-14,11.68,1909.780029
29-May-14,11.57,1920.030029
30-May-14,11.4,1923.569946
2-Jun-14,11.58,1924.969971
3-Jun-14,11.87,1924.23999
4-Jun-14,12.08,1927.880005
5-Jun-14,11.68,1940.459961
6-Jun-14,10.73,1949.439941
9-Jun-14,11.15,1951.27002
10-Jun-14,10.99,1950.790039
11-Jun-14,11.6,1943.890015
12-Jun-14,12.56,1930.109985
13-Jun-14,12.18,1936.160034
16-Jun-14,12.65,1937.780029
17-Jun-14,12.06,1941.98999
18-Jun-14,10.61,1956.97998
19-Jun-14,10.62,1959.47998
20-Jun-14,10.85,1962.869995
23-Jun-14,10.98,1962.609985
24-Jun-14,12.13,1949.97998
25-Jun-14,11.59,1959.530029
26-Jun-14,11.63,1957.219971
27-Jun-14,11.26,1960.959961
30-Jun-14,11.57,1960.22998
1-Jul-14,11.15,1973.319946
2-Jul-14,10.82,1974.619995
3-Jul-14,10.32,1985.439941
7-Jul-14,11.33,1977.650024
8-Jul-14,11.98,1963.709961
9-Jul-14,11.65,1972.829956
10-Jul-14,12.59,1964.680054
11-Jul-14,12.08,1967.569946
14-Jul-14,11.82,1977.099976
15-Jul-14,11.96,1973.280029
16-Jul-14,11,1981.569946
17-Jul-14,14.54,1958.119995
18-Jul-14,12.06,1978.219971
21-Jul-14,12.81,1973.630005
22-Jul-14,12.24,1983.530029
23-Jul-14,11.52,1987.01001
24-Jul-14,11.84,1987.97998
25-Jul-14,12.69,1978.339966
28-Jul-14,12.56,1978.910034
29-Jul-14,13.28,1969.949951
30-Jul-14,13.33,1970.069946
31-Jul-14,16.95,1930.670044
1-Aug-14,17.03,1925.150024
4-Aug-14,15.12,1938.98999
5-Aug-14,16.87,1920.209961
6-Aug-14,16.37,1920.23999
7-Aug-14,16.66,1909.569946
8-Aug-14,15.77,1931.589966
11-Aug-14,14.23,1936.920044
12-Aug-14,14.13,1933.75
13-Aug-14,12.9,1946.719971
14-Aug-14,12.42,1955.180054
15-Aug-14,13.15,1955.060059
18-Aug-14,12.32,1971.73999
19-Aug-14,12.21,1981.599976
20-Aug-14,11.78,1986.51001
21-Aug-14,11.76,1992.369995
22-Aug-14,11.47,1988.400024
25-Aug-14,11.7,1997.920044
26-Aug-14,11.63,2000.02002
27-Aug-14,11.78,2000.119995
28-Aug-14,12.05,1996.73999
29-Aug-14,11.98,2003.369995
2-Sep-14,12.25,2002.280029
3-Sep-14,12.36,2000.719971
4-Sep-14,12.64,1997.650024
5-Sep-14,12.09,2007.709961
8-Sep-14,12.66,2001.540039
9-Sep-14,13.5,1988.439941
10-Sep-14,12.88,1995.689941
11-Sep-14,12.8,1997.449951
12-Sep-14,13.31,1985.540039
15-Sep-14,14.12,1984.130005
16-Sep-14,12.73,1998.97998
17-Sep-14,12.65,2001.569946
18-Sep-14,12.03,2011.359985
19-Sep-14,12.11,2010.400024
22-Sep-14,13.69,1994.290039
23-Sep-14,14.93,1982.77002
24-Sep-14,13.27,1998.300049
25-Sep-14,15.64,1965.98999
26-Sep-14,14.85,1982.849976
29-Sep-14,15.98,1977.800049
30-Sep-14,16.31,1972.290039
1-Oct-14,16.71,1946.160034
2-Oct-14,16.16,1946.170044
3-Oct-14,14.55,1967.900024
6-Oct-14,15.46,1964.819946
7-Oct-14,17.2,1935.099976
8-Oct-14,15.11,1968.890015
9-Oct-14,18.76,1928.209961
10-Oct-14,21.24,1906.130005
13-Oct-14,24.64,1874.73999
14-Oct-14,22.79,1877.699951
15-Oct-14,26.25,1862.48999
16-Oct-14,25.2,1862.76001
17-Oct-14,21.99,1886.76001
20-Oct-14,18.57,1904.01001
21-Oct-14,16.08,1941.280029
22-Oct-14,17.87,1927.109985
23-Oct-14,16.53,1950.819946
24-Oct-14,16.11,1964.579956
27-Oct-14,16.04,1961.630005
